b_0,s_0,k_1_0,q_1_0,k_2_0,xi_0,logL/N,b,s,k_1,q_1,k_2,xi,N
1.946108187224019,2.0983370967567327,2.7976342312858264,14.339751860351884,4.594232663512417,0.0011401738606924853,-11.363443951986877,1.2299157294260683,1.7550351545078458,4.062804946806366,14.339751860358964,4.594232663512417,0.00111223635092817,222183.0
1.0114132779776712,2.065039488841743,2.021279985507847,19.526953170828758,6.6045092286819544,0.0004691315933551778,-11.364207724144487,0.851107941053533,1.77417839221366,3.5546241637149714,19.526953170853886,6.604509228671256,0.00044432826387016743,222183.0
1.4817050258298303,2.0360414314046333,3.8734908917207185,4.999812950332288,3.0619355988975245,0.0004774815859907061,-11.35938011982984,1.2794239672162453,1.8973359304615478,4.1649959976042865,3.731907044629472,3.04590848660201,0.0009531540025254211,222183.0
1.9416110692694781,1.5354939212530483,1.0898701314443633,19.075578943855536,7.624428004358448,0.0012318541593110397,-11.379431433059416,1.1015627807710606,1.5114990834471407,3.735408006796967,19.075578943838543,7.624428004372611,0.0007637883271527518,222183.0
1.5636848761310138,1.5861968876692967,1.122078657900567,3.020055106392911,3.755503515700738,0.0008090316675155574,-11.36805088888646,0.9754503309489564,2.170616665893817,2.6143699260587585,2.1028074904049605,5.04043478640878,0.003,222183.0
1.2885282223318817,2.269351588992885,1.840443796082063,13.722020686151286,5.3282980595453076,0.0006340381953382662,-11.36218291891548,0.9413634426099714,1.8155726220236803,3.704104387092906,13.639606983855746,5.3282980437418495,0.0005993664142985869,222183.0
1.092328487031099,2.4732835034128753,3.0204494334836713,7.755222694925044,4.852718082126467,0.0016269294053850923,-11.3587026422205,0.9140994789151387,2.031064432320136,3.9198765045334625,13.318718896483823,4.010923287790011,0.0006587163367126037,222183.0
1.042938889328594,2.0459309136190553,1.103990500809802,12.220278308657171,7.379582225801374,0.002521385485427591,-11.365096679727891,0.82233687707454,1.7305642718195928,3.421492387401073,5.032178858378273,7.7448799580361385,0.001011668028975215,222183.0
1.6569005716715721,1.7464773190447356,1.7489998891754124,4.881210833231313,4.906063771036694,0.0007261567425811506,-11.380973521335237,1.2255066430469024,1.635904323896139,3.212499103412679,2.728890453472255,6.298708013920583,0.003,222183.0
1.0072998010247978,2.217583246633027,1.0558251021277179,3.916803434302616,3.9380806276418134,0.0008717459773141326,-11.371091741658823,0.9006669035134025,1.968725450063595,2.4236931639019534,2.5931394197958615,5.346714361392892,0.003,222183.0
0.7364845108373915,2.2491615328984427,1.8749810015315997,11.0604896779593,6.33636062004847,0.0005032461927140822,-11.360260085623754,0.7184227505313437,1.8690798267611397,3.4568373533186407,5.513394930212112,7.178248280997903,0.0007132273016712924,222183.0
0.9365850405017822,2.096342546840101,3.6575268068501057,7.802730364655021,5.168974083641907,0.0007588773635816154,-11.359054007422216,0.8988470361556639,2.000915661586197,3.8725840620792584,9.75631487590544,4.821576316070081,0.0006257675156037879,222183.0
1.686254964752627,2.184015683924028,3.5021385852400404,14.588663656540648,6.019273386040305,0.002509852090505169,-11.359578031128134,1.2282383487907091,1.866757785974508,4.197736541865079,14.588663656540648,6.019273386040305,0.001185375729242867,222183.0
1.9483369316988792,1.607117396362849,1.754181362092187,14.559185315689879,4.632455228708272,0.0016011050075699495,-11.358559045663617,0.9383547461815291,2.017139990966322,3.937008879409214,14.559185350977613,4.632455244367141,0.0006941296572170166,222183.0
1.1069400433654444,2.2401117995774267,3.2239788510892167,12.090036708679962,7.573972170541108,0.001737665727421517,-11.358876458725192,0.9544335333373655,1.9627134911306867,3.8896590345640307,13.102312013049664,7.416894954236237,0.0006982055572447009,222183.0
1.9917294419945095,1.5395987199914996,2.6265560296982904,18.9260128899562,5.688356629211876,0.0015271746002376778,-11.357654630843154,1.0826253057247501,2.037226612503409,4.203267594888404,18.9260128899562,5.688356629211876,0.0009856043124836548,222183.0
1.2323974756204754,1.7400931605861112,3.4000528151512364,11.967496902363427,5.3798761549109475,0.0007823129690749447,-11.35809914753791,1.0093748953279862,2.058419135509536,4.0702739507915995,13.001350872369363,5.067769268278316,0.0008505300126786428,222183.0
1.363160432868126,2.3883999460617136,2.5835792483532183,19.558521272873868,3.0172474792919965,0.0014178166796995015,-11.359417562909547,1.004055782761504,1.9088393248329434,3.8920716274743814,19.558521272873868,3.0172474792919965,0.0007550483132057375,222183.0
1.1037394994429808,1.744026645512469,2.786798522733152,12.294502680219985,7.421278535234479,0.0013461418874561406,-11.369614327500235,0.9562727190447987,1.6549227678727976,3.595308140791142,11.716070302265926,7.489329403983298,0.0005636068131073547,222183.0
1.5409401974192831,1.928889963054636,3.6540095829349486,18.487713969660714,5.844380701163146,0.0026322307054925304,-11.35750031870432,1.1206504789555356,2.0351058988361257,4.266876926916255,18.487713969660714,5.844380701163146,0.001063828260506127,222183.0
1.6987813921397836,2.168641433650052,2.5723203969917807,2.5917662698028363,6.587909987168477,0.001724333896201211,-11.372273200114638,1.3365694406239725,1.9261715043867746,3.4527373106554675,1.6881246414023143,5.286722428252739,0.003,222183.0
0.7480199742877846,1.5287919440806725,3.128827500856224,12.072101362549242,6.203327280309722,0.0013599850803386086,-11.361019403816215,0.7160911926066352,2.0478038114503976,3.6176469488590874,13.371474994071194,6.002514125822679,0.00036527737976368524,222183.0
1.9607358774746662,1.8093091029840442,3.1450689804312524,11.202819802095703,7.324074986267944,0.002434914856426757,-11.357447886351979,1.1348433162767961,2.0351349850615077,4.294350316263527,11.202838167041966,7.324076461702131,0.0010946760205647159,222183.0
1.3521013879741028,1.7772628540406945,2.506993032244968,5.034388490879158,4.271336509715649,0.0011093570957266903,-11.358583012197094,0.9654810133997864,2.010992114408231,3.827576998335236,2.4727643118136338,3.6243210195055564,0.0007434216421793125,222183.0
0.7425844285651892,1.9020422069360179,1.647903620289743,8.237675082582346,3.9553557817582954,0.0028031822698790796,-11.36662534314053,0.723674038231434,1.732784021807071,3.059850853696347,4.80832450329199,5.659760959714162,0.0009490137221496512,222183.0
1.931419927370975,1.6809954301163539,1.1391154507132342,2.9833611740865393,5.7751695614795455,0.002123039159103353,-11.38132090726152,1.3601690555831432,1.597295475029289,2.9300355828198663,1.6458996808530912,4.487776660451301,0.003,222183.0
1.2588211125396769,1.8051414451957846,2.621349281973235,12.414109287403905,4.668201184105327,0.002695456820407015,-11.368269205030167,1.0119394994756272,1.6704082905971742,3.672414625638194,12.0026370804197,4.791642851267001,0.0006508357520336132,222183.0
1.87899487319927,1.7402566208260741,3.8213453975687726,12.048825552710428,3.179617628901705,0.0009270518875361836,-11.36898200875492,1.4218632055358575,1.6474719459928473,4.278308113038071,12.048825552312964,3.1796176286084705,0.0014568699513842662,222183.0
1.5816669943186277,1.6886312660041463,1.492628049403753,5.382733418983037,7.572043044195306,0.0015306259001243874,-11.390279384701365,1.1800994792639297,1.6030326251292828,3.089355585284737,2.9779263854283253,7.766829687790086,0.003,222183.0
1.9942212405378614,1.5618513941213579,4.853558227421216,17.46361418308237,3.141016988484796,0.0025553472953977955,-11.357546253901935,1.4042214969231082,1.989550417187444,4.920314356235376,17.46361418308237,3.141016988484796,0.0016352683457922497,222183.0
1.9319706893178403,2.3918575582226698,2.960146658139832,18.132104588143076,7.974294554893943,0.0029227277273881735,-11.359607512869738,1.2062829363349394,1.867341643524059,4.16123074540499,18.132104588143076,7.974294554893943,0.0011384752496880225,222183.0
1.1931931546907033,1.8654459621446415,4.139307566471335,5.776453181077381,4.833337627868988,0.0018191439435055411,-11.360089404016465,1.1832823042563578,1.8576571622002525,4.17787688448149,5.846190635178373,4.7944338256308185,0.0011173874228793152,222183.0
1.394511750213899,2.1262772635394107,1.1348474034999323,3.5329076787369615,7.495405051925138,0.0023159458859338894,-11.37905261415707,1.1007419853517924,1.8614013072861821,2.769734409645741,2.080871827708319,5.59392145396462,0.003,222183.0
1.1118810515472826,2.385371610623374,1.2161098852616963,3.058864786470144,4.122814334049852,0.0013045796415094347,-11.37449755497701,0.9795719940496406,2.1010844068750325,2.431023639405017,2.108882879949311,5.367605608738533,0.003,222183.0
1.2506054447172232,1.9799513059067395,3.348608621299051,3.3976596535029358,4.258348489824844,0.0007328028896904455,-11.360145483437805,1.1050064389787626,1.853044020024885,3.785285609719226,2.525661710013002,3.9256051394268976,0.0011467222370768054,222183.0
1.6135722271844648,2.145605364054852,3.109269975719159,13.639601900615528,4.988106491321924,0.001884901340601238,-11.36084734669804,1.163467300004528,1.8281312287646332,4.040600209935844,13.639601905893398,4.9881064912944515,0.0010200068457046746,222183.0
1.5838774552380284,1.6001062980237504,2.4199554686789493,5.576073463969782,7.180555715846096,0.002783515049231537,-11.35828846988681,1.0919548057632078,2.049261819668908,3.85001959004268,2.6533556429449634,4.921110511882657,0.001684942258315104,222183.0
1.8985961957527628,1.886163729875101,4.413303485811675,17.1747795551769,5.941825406772813,0.0009492063203849726,-11.362959227679177,1.522485165204688,1.7650275131283384,4.597399986104868,17.1747795551769,5.941825406772813,0.0017815009110604112,222183.0
1.9076827922381812,2.29442715544955,3.346664597758462,0.2969089995194038,5.559364798155728,0.0019090116018716688,-11.363061260487438,1.2095097409497197,1.7872971480346564,3.7901183543774164,2.8785613381402357,5.091835649174459,0.0018948280757899224,222183.0
1.9090199647043131,1.5244174483956394,1.2060959942063132,9.753178594035685,5.153732202784541,0.002170241306957564,-11.358135372402126,1.0155350855274001,2.039548420603366,4.093258483100939,8.344135524522414,5.186891181710268,0.0008582177338521711,222183.0
0.8997143263035883,2.3060587107809924,1.1733362404077639,7.519533189947027,3.125427654091154,0.0005314414859295292,-11.362781823842534,0.7917792588216552,1.902125180701381,3.0609285602143577,3.853272181182369,5.532776627645803,0.0013496101082269344,222183.0
0.8507379076585744,1.881979795753244,4.05284767108169,9.662545298963966,7.673940175917954,0.00041477205976271636,-11.359697575842874,0.9356611211241924,1.927648331799892,3.827262168806054,10.426416769185565,7.328566036361916,0.0006578850875440814,222183.0
1.5174061367060194,1.5981553873166643,3.5516148465329365,11.094783417904962,3.412602767885301,0.0019519384073892285,-11.357033854311506,1.3799312470787628,2.037457428885813,4.80789265968662,11.033217125860034,3.412248526281574,0.0016482135762852224,222183.0
1.6796589565086997,1.7950848059507702,4.396089553995543,10.846105991706667,6.976914897823989,0.0025625348215295857,-11.357112028237024,1.303669580526227,2.065634579949404,4.6278770017306545,10.846105991474253,6.976914897832831,0.0014983416343453434,222183.0
1.5313459042487727,1.593362794392827,4.919912577036835,11.292495803441506,6.108017653471711,0.0019223590455502851,-11.367237036004747,1.5837270358069535,1.69474674755222,4.481701174685503,11.287120821059299,6.102642670485911,0.0018759846171852704,222183.0
1.055176372715199,1.9399133418413035,4.151423188906611,18.14594707317121,7.19235010322161,0.0026651795622477325,-11.358274826411575,1.073962925251159,1.9510766010362353,4.088777827969712,18.14594707317121,7.19235010322161,0.0009181635123999464,222183.0
1.376538488389222,2.46456226670065,1.6190980771328758,7.4322556299169245,7.558501991872154,0.0016470611787830535,-11.363524804950455,1.0056040477508337,1.934299348204895,3.431032971383336,3.4975449479487386,7.795131477459923,0.0021579755056422754,222183.0
1.9336494640116209,2.4432017065711347,3.545519831928419,1.61537138256246,6.256731308766066,0.0026043569239990083,-11.380728751043437,1.5580795523778102,2.1560684545350535,3.988336955202831,1.1540769021960362,5.265182746270515,0.003,222183.0
1.7330530802965385,1.9833342434486627,3.9582229523158223,3.318417998909551,7.009391005439794,0.0018062393464363345,-11.361273234921178,1.3554978935265989,1.807410817336897,4.338845022225695,9.410867352413751,5.545081053712263,0.0014221125744365197,222183.0
1.7860842056708754,2.053323345101317,4.988747157853297,13.533904032510302,7.842132656933163,0.002645713621487953,-11.358002060912366,1.5671873520154682,1.9418141206587811,4.991017538844336,13.533904032510302,7.842132656933163,0.002037883930637862,222183.0
1.4181390061994834,2.256544928395937,3.3842128310904696,19.257455092788664,7.775214225063639,0.0016668312630559346,-11.357728039412324,1.067819293912278,2.034949600575905,4.173411383099355,19.257455092788664,7.775214225063639,0.0009530241205131217,222183.0
1.599166298313624,1.5218374702014636,3.29910078750782,7.437096672996756,7.1341121427043435,0.0024182813475820734,-11.357627537271973,1.1035357007742506,2.0613317872142107,4.237257603068622,14.365490588150081,4.854164727161273,0.0010627159442633302,222183.0
1.2004976286896123,2.0767706674647246,3.2305150068669435,11.711614169614428,7.335713177800493,0.0014490635507337104,-11.360234638666903,1.019720827976873,1.8684536426390865,3.8697275852524182,12.771351842549333,7.184322068051422,0.0007655780398221889,222183.0
1.1953881070597103,2.4383619747346583,3.6818628025365903,14.377963356173355,3.5819357796512223,0.0004962638123477214,-11.358154000424127,1.0124536439956933,2.091855620580186,4.168613954219384,14.377963356120201,3.581935779478978,0.0008705726530704958,222183.0
1.6803033597730237,1.700656478376005,2.204713594106082,5.357892200610014,4.47769398095186,0.00271473429846157,-11.3565940341398,1.1561585991224024,2.0405998588488488,4.315492256269385,3.2912805152431632,6.292867837747885,0.001585865107201487,222183.0
0.7172759637722155,2.421246483495197,3.7264450388627566,9.99766597127336,5.680240720979858,0.0007704487559911017,-11.359240957587593,1.2336191019137304,2.0504008541213206,4.239108307126152,6.013443889751864,5.7615607229149335,0.0013894056815094403,222183.0
1.948768570679945,2.1277691894362896,1.1327834334446139,16.914874836527577,4.0870806049919866,0.0012696795951065208,-11.366605445998882,1.0882367311481553,1.6951839000962123,3.797715550717484,16.91487483655434,4.087080605042827,0.0007997421721895224,222183.0
1.6178939220713398,1.5564991651811455,4.539716777337089,19.529371488489343,3.3180777808198245,0.0018558419179547623,-11.359705126148054,1.2555563071533666,1.9289697779638615,4.7214144423657665,19.529371488489343,3.3180777808198245,0.0012342922396278524,222183.0
1.5171498515740844,1.8065064605308345,3.555346144730318,11.021260631124,6.869841777052338,0.0023441180177957714,-11.365808668198213,1.2452506604015476,1.7046932958232281,4.036073078601177,11.067763535089936,6.869841774239364,0.001113627692051031,222183.0
0.8154455074983458,2.2873235490862616,3.673559706373805,17.804134828639253,3.959731078628914,0.0026280333556789716,-11.363348323476906,0.7514230468399654,2.2679393806388837,3.8332044788857424,17.804134828658793,3.9480926725665593,0.0004810310004838416,222183.0
1.7202367414828752,1.8000700994023418,1.9120560210457436,16.445038601883684,3.0886275389334132,0.002111906760190548,-11.371033161793546,1.1062191784506732,1.6195587405055423,3.770491516779951,16.445038601778332,3.088627539054338,0.0007975546115848973,222183.0
1.3066792386735155,2.0204681615655367,3.728560435035747,2.9353413860925133,4.187241512373564,0.00097978472791423,-11.358823115358302,1.1771952975669604,1.9094608420841348,3.9998827491786537,2.3303127444022453,3.93390584471658,0.0012493809005494848,222183.0
1.8496856638556702,2.007829867309929,1.8308066947954358,9.545086829734007,4.774715087061845,0.0004646902371045104,-11.367070840554963,1.115069327671772,1.6870402713899897,3.8301756662859283,9.28031631103128,4.774703274914023,0.0008478596930386941,222183.0
1.5915267406153646,2.1557222729088354,2.6709675488569395,1.3532204535849843,3.3600545782978553,0.00042699560944960537,-11.359761659339588,1.456952326390239,2.0578729561979006,3.0174823915134836,1.166104357774087,4.0485003257674705,0.003,222183.0
0.7867203807606876,2.2615885728372267,1.9251635500300552,1.513217134361649,6.8702005624731095,0.002022841834828521,-11.35761266250884,0.7000000930136909,2.041648427561618,3.4779837321842657,4.809234123031606,5.381666259310097,0.0006638158257581819,222183.0
1.008921280937597,1.5918920487112538,3.9695311766175525,15.72937837597224,5.439016607844482,0.0007285204081175944,-11.368501424694,1.0979361913806125,1.673457389627071,3.7028178711966495,15.72937837598489,5.439016607839524,0.0007756733227518349,222183.0
1.7354775739276305,1.9626596929669287,1.6881030954436573,8.102179717944024,7.508624310838366,0.00294095623655711,-11.369043330840272,1.1403838798048578,1.696746099937184,3.588553221820182,3.5094810027070737,7.790639103234649,0.0021795601585293586,222183.0
1.3417880982800727,2.0674645365585307,4.183196562166287,4.8298727751158275,7.618992092044548,0.002069377718977881,-11.357841101708576,1.2198077855197171,1.9596166377640558,4.33844379858667,7.713171483231389,6.741086872288641,0.001239886357916116,222183.0
0.9122818838060892,2.242328540967284,4.8398449416921725,14.318130006976492,6.3828844062214625,0.002800339198688758,-11.357474776408095,1.1250610107817052,2.035133787875114,4.284744738071256,14.318128186162992,6.383710452377024,0.0010716860016097437,222183.0
1.186652508256858,1.543864429487697,1.3308957260831051,11.792444776010246,5.70684709508415,0.0006166930550569489,-11.378303738482181,0.904491468917788,1.5185974309550263,3.4553464893393846,5.022166109988726,7.0346493953191995,0.0010406392787122873,222183.0
1.3734935267962274,1.5536154907686741,3.8248952214376737,9.668312950455903,7.3940847581640705,0.0021751257379213364,-11.368471120371234,1.567477651226996,1.8466635795974229,4.188774098545086,10.519031177621844,7.27873312388839,0.0018536383752401748,222183.0
1.6890659595406854,2.016460418873087,4.034763174220863,7.793240480624577,7.488045428631321,0.0023458050539895024,-11.360231243663671,1.3465901875672113,1.8387531215656203,4.3689100193320956,9.935873178310343,7.198065077882916,0.0014305378203427618,222183.0
1.1130602184221077,2.176422417002395,1.4477896629174567,2.139170069566343,6.605686838740562,0.0007902162810251353,-11.382568065549979,1.999995389841427,1.500042258411539,5.0,20.0,3.0,0.002768409689733181,222183.0
0.7426201337635135,2.299837447313421,2.8297290181451773,9.292893932793973,6.7285740510729415,0.0005146728118664447,-11.360791625567563,0.7267211400466945,2.001218553608057,3.6400072156030974,13.290416215916894,5.336502472577053,0.00036464470895677324,222183.0
1.5784093033813635,2.112072932950043,3.0414750798179453,15.99366168641897,3.5632909017492826,0.001025314396577983,-11.361393149483726,1.148176181964639,1.8122907889657494,4.000730839078884,15.99366168641897,3.5632909017492826,0.0009832259360908122,222183.0
1.7462911230266036,2.296835661556842,4.528248506688678,17.27032003987951,5.99463296762652,0.0027233891112575627,-11.357194535854926,1.3835792464208057,2.0206061436209506,4.691792253636774,17.27032003987951,5.99463296762652,0.0016593151225875458,222183.0
1.2385955123667196,1.5049751789885448,4.724136091862295,1.433147600502129,6.988942113090582,0.0005191765965818252,-11.375552847004414,1.028972700647866,1.8922591404242448,4.8315046792463985,8.659672853644745,5.436380007358416,0.0006793446289642587,222183.0
1.9986877127010176,2.3655307867426925,1.6386373403979726,12.202676985315035,7.934575946505088,0.0028901836332728068,-11.36271753155513,1.1178519924971784,1.7784944140555512,3.9184862862190055,12.202676989842828,7.934575946204514,0.0008928513909673844,222183.0
1.7738742127928953,2.2466238503148865,2.071499103095206,0.5719144236251121,4.870406052595466,0.0026372797751289387,-11.396417561392383,1.7763682360007458,2.249443331544361,2.0593428611882953,0.7929478151387725,4.848967397600005,0.003,222183.0
1.5339897655483858,2.368669055801338,4.781472972373164,6.42464389278889,6.437903750202129,0.0029647919999949437,-11.357631544853456,1.308907748677452,2.1341782768684445,4.840458566293641,7.769537480486085,6.085968979355853,0.001533109495841148,222183.0
1.205783020822364,2.3755254121817813,4.100557397660577,11.123436982059166,6.399475629419769,0.0007834699247069533,-11.358286404994454,1.0668270910377555,2.134984229915533,4.347667777119787,11.66085138191196,6.245928644327525,0.0009983778379127626,222183.0
0.8934201910633202,2.0772273221020177,2.296376169333145,9.32866813528304,4.864894357964903,0.00036414590439419166,-11.362243900609336,0.8034522791928989,1.8087555884215936,3.5539133050429785,5.036138187890201,3.997476825118198,0.000517183612897448,222183.0
1.9343372790411675,2.4994474607650736,1.9681035932906616,18.196838413526468,7.876942248573307,0.002797150361958731,-11.360706861408415,1.1162780512981412,1.837088316131277,3.977489367164426,18.196838413490834,7.876942248585186,0.0009314485853539624,222183.0
1.0454354615009616,1.603311841555022,3.548140719300595,5.4982012083896015,7.379456857789551,0.0014596754366110957,-11.36101524449662,0.9600526656320393,1.8249681538497282,3.907020936519575,4.163831123566092,7.532847609975199,0.0011202585549611587,222183.0
0.9901947727900471,1.7839755140715239,3.984552628388339,11.582109734048617,3.5512355515045817,0.00265014910366397,-11.35804633919916,1.0080765603463109,2.041166385739691,4.07473570281847,11.573061872340975,3.5223375238709034,0.000838945368200654,222183.0
1.431680993084925,1.5752163161915318,3.646492816674258,16.496269661836724,7.26540000935041,0.002771177211093315,-11.373878086899872,1.6082618379680704,1.8626140518078704,4.067173787640515,16.496269661836724,7.26540000935041,0.0018285908829182242,222183.0
1.1473766227339244,1.969100366345104,3.4997781873853686,15.978093619899123,7.077195625785036,0.002108466588296992,-11.36058387514687,1.035679586805114,1.8519969518345436,3.87436856114228,15.978093619662102,7.0771956251741335,0.0007845408468060088,222183.0
0.9458365077463454,1.7057724803379846,1.0786748422227608,3.2652416144318552,7.475262500297871,0.001926589489532455,-11.39557485480496,0.873184914142274,1.940710322654799,2.2384635152133625,2.3291129397589,6.151626226947073,0.003,222183.0
0.7963629459066851,1.5429024438925363,1.4947803658653118,18.802265947645253,5.283090284407637,0.0021128989566334827,-11.382765994611784,0.7395131215044021,1.5176625755711772,3.5646835027451633,7.758184725998041,6.887482628363008,0.00043885363626250986,222183.0
1.3293953839651091,1.7290962993401382,3.644769210550721,8.643181695641942,3.6766257925343737,0.0005921180321188849,-11.357677708779384,1.0769152496396581,2.0383319933189665,4.18841073054156,9.950726119323656,3.4052032977562408,0.0009723058323036669,222183.0
0.7006400955638562,2.1584067557933233,1.760798014824179,3.661269024519851,6.0922756340526565,0.0015675128712678203,-11.373680787496856,0.7006234394330046,2.057504755023896,2.2573490242077927,3.1153758414867365,5.618231444783906,0.002363924506266109,222183.0
1.7997250955122068,1.7031580001187074,3.8401951884108976,2.836589816212423,7.687120982699929,0.0014602340484659547,-11.357799352088957,1.2153692139216368,2.1265362944715864,4.4564654177428595,11.956298620562285,5.196638136806484,0.00134695174871246,222183.0
0.814483109532971,2.1190107305141757,2.9535817781736395,16.7750233984866,3.4642398827485406,0.002547509417892024,-11.357085350453099,1.3058269714564956,2.0681912212171794,4.6797091314617525,16.44233515867431,4.1628852484287275,0.001505800917325607,222183.0
1.2835574054142675,2.246268733775442,3.2406422125375745,3.9060314703296686,5.640945756527522,0.0023721835564145897,-11.35826964443106,1.0928704670754137,2.002464755769205,3.8155268019307935,2.6624586690313325,4.778030519201449,0.0016199457933573852,222183.0
0.887006443702666,2.372584969262224,1.3774822017939616,1.418436640620873,7.207368249786325,0.0028398381045288547,-11.357485382679442,1.5457727182124403,1.9886857124805881,5.0,20.0,3.0,0.0020425240720737784,222183.0
1.1074639041744496,1.7094762221973259,1.5232289124355556,5.738588586015966,5.135387266383988,0.0023212348988925838,-11.380200237988534,0.9480415254432277,1.6287099826890774,2.8779457632564682,3.5412933545740395,6.251697157959029,0.002282597031867414,222183.0
1.9858029796125662,2.4161493311701325,4.798337264852295,1.8214046557708448,6.042832653409383,0.001958683688184906,-11.35707709234819,1.4371744688604016,2.0252724280771015,4.884385447094586,9.576972633716679,4.744665223968131,0.0017750531641210932,222183.0
0.8409872762479035,1.8501529400832757,1.0901124948968488,1.7126660498613966,3.888654954271101,0.002985589731445734,-11.363018486970262,0.8499909379846097,1.8552353867296367,1.0894155212599144,1.8548444135819517,3.881735033222899,0.003,222183.0
1.329122526811235,1.6351987161154515,2.560023248758384,13.864824388800736,5.767823613577316,0.0015883337764330127,-11.374425107197368,1.0434865355619551,1.5739274603342828,3.6679701503264055,13.822430264774523,5.767823612328896,0.0006744155132647898,222183.0
1.0419991561567423,1.9073480047358564,1.5564260359075166,9.653066335458924,6.188431771941353,0.0017129556877721512,-11.367215992537266,0.8627182228272764,1.6942630316211078,3.356331645618564,4.659601922680578,7.135325659867449,0.0011878138974693074,222183.0
1.1792295245959599,1.660781862635806,2.000200751511274,8.217321867995981,3.6434430168280807,0.001641805164028942,-11.357335114269668,0.8987523739975974,2.036136992536372,3.6818331922045915,3.7988175163180165,6.016143154013109,0.0012173868639297914,222183.0
1.449439968725167,2.433939299433545,4.572011835899238,5.57214589741309,7.6625970056695545,0.001769435406715674,-11.358023722577038,1.2247421915129957,2.1539126459859537,4.700333060540266,9.897997015363657,6.264627450000382,0.0013445278929545051,222183.0
0.7308071283078118,1.7978597001022039,1.8694860366909536,6.843012990987889,5.941991187721879,0.0025143355015201175,-11.373011693512101,0.7212019336631864,1.7060912636885732,2.834286233164635,4.764690621139507,6.576309528823887,0.0013257147536780204,222183.0
0.9353519571506895,2.109882203446541,2.7638687253012852,8.003858952489544,6.666105833583402,0.0014989100807827624,-11.36135120232017,0.8432114500354819,1.871084648381731,3.6394433506912636,12.701027026259112,5.230617941477245,0.00047673733068617807,222183.0
1.7760809882830801,2.42462076125637,2.662760840546327,11.191274984394566,5.7607796533534845,0.0026145445841948617,-11.35962053872005,1.1352342609176824,1.8742103474010527,4.054548139369662,11.191275062625477,5.760779630215156,0.000996187664368338,222183.0
0.8628445921057912,2.2715412586150627,3.3347741181876396,9.928222518299105,5.993848085878532,0.0009214767334748512,-11.359624766988354,0.8164978097702735,2.051927968450059,3.8087682298191523,12.795076023554016,5.141672399811606,0.0005073332286779174,222183.0
1.112729198520463,1.6655831792485514,1.8259185905544562,0.42819913830571377,6.02896867085113,0.0013951464194347253,-11.35710060392728,1.2870892120734996,2.052055371441485,4.615101712500952,12.97293857749755,5.443040648675605,0.0014032377378079709,222183.0
0.9129505705190082,1.8544006085100835,3.5723990335519473,16.945380905438203,6.790552632613458,0.0003888839388235706,-11.359251593939979,0.868954506845708,1.9877871907717597,3.867351942590193,17.08984298253582,6.771291020603737,0.0005669168860778826,222183.0
1.9283613729190041,1.6092704130736728,4.097557694958173,11.564261567823781,5.839421836975116,0.0024492864200027775,-11.357223885227508,1.2795143272002927,2.0793403930730374,4.574242545875715,11.56426157610555,5.839421828693348,0.0014542402023254063,222183.0
1.2151983595996625,2.3065256285368214,2.1653633840650452,19.1880993754808,3.8812679550415163,0.0010501081877963571,-11.359220097084165,0.8601332964551544,2.0101031381940326,3.8138904713705353,19.1880993754808,3.8812679550415163,0.0005587759794830745,222183.0
1.0502859875301487,1.9539115874115884,1.9224457892293216,17.563042075854426,3.342109675696072,0.0006851614263251656,-11.366541076385534,0.8673063222566181,1.7168005374767303,3.530118573301692,17.563042075812323,3.3421096757353497,0.0004426315344375158,222183.0
1.2979551856602005,2.403720588983256,4.5489911843484325,1.4490096708898847,3.774515697672986,0.0012306417328617444,-11.361716892137787,1.2074211309913336,2.2668538040632185,4.617284329765967,1.2447384206251735,3.657234007163931,0.0010840865212388843,222183.0
1.6546900209496767,2.0449985013490677,4.215532670164906,4.636316033378518,4.778186966312323,0.0011889981256246176,-11.359130713303381,1.3623091214501533,1.878493732233758,4.455712709387734,9.338683527722974,4.2339394895715134,0.0014977011785264466,222183.0
1.6942268058012404,1.7532708257567946,4.6435434043186135,12.806356337137887,3.00483050565558,0.002864445562608418,-11.357181235729099,1.3515715881361339,2.0106479596237685,4.766396601020909,12.806356337026788,3.004830505544482,0.001553601384960963,222183.0
0.7731469618819576,1.6593862172997556,4.6193946514355435,3.7527859072420053,4.4997589082073635,0.0012178375418630677,-11.361973018495533,1.029147295164038,1.8348396705870424,3.864184843929594,7.142951678213949,5.2301224957394625,0.0008150957110605796,222183.0
0.8911403555698717,2.084946482618026,4.2710603632832544,12.417589837798245,4.209397531370371,0.0022819493910986783,-11.358630656544621,0.9607940008882305,2.111000000399266,4.065601818360472,12.417589840747544,4.326265379207113,0.0007820231429640865,222183.0
1.2451616516260482,2.369975606130652,1.4891765570034101,13.131946508702743,7.899186651631755,0.0006432623729401615,-11.362941963982651,0.9072747826748244,1.828230868825637,3.677820855556176,9.879990887366413,7.994823335950645,0.0005871320612397049,222183.0
0.9631860455432011,1.7555930884982371,2.924610677678176,1.4637577499707592,6.468375526976291,0.001993182644745493,-11.357134072723628,1.2884512405096298,2.0786505521059744,4.663362168663368,4.80486897563984,4.512645569961153,0.0014607577355203267,222183.0
