start,end,"duration [rev]",description,"CCD row",origin
2408.993870,2408.998414,0.004544,VPU-6 anomaly,4,ObjectLog
2408.995695,2408.999618,0.003923,VPU-6 anomaly,4,ObjectLog
2408.995967,2409.000156,0.004189,VPU-6 anomaly,7,ObjectLog
2408.996892,2409.000129,0.003237,VPU-6 anomaly,4,ObjectLog
2408.997403,2409.001375,0.003972,VPU-6 anomaly,4,ObjectLog
2408.997436,2409.000231,0.002795,VPU-6 anomaly,7,ObjectLog
2408.997500,2409.001388,0.003887,VPU-6 anomaly,7,ObjectLog
2452.013298,2452.014687,0.001389,Micro-meteoroid hit,4,AGIS
2452.013298,2452.014687,0.001389,Micro-meteoroid hit,5,AGIS
2452.013298,2452.014687,0.001389,Micro-meteoroid hit,6,AGIS
2452.013298,2452.014687,0.001389,Micro-meteoroid hit,7,AGIS
2462.892186,2462.897511,0.005325,Micro-meteoroid hit,4,AGIS
2462.892186,2462.897511,0.005325,Micro-meteoroid hit,5,AGIS
2462.892186,2462.897511,0.005325,Micro-meteoroid hit,6,AGIS
2462.892186,2462.897511,0.005325,Micro-meteoroid hit,7,AGIS
2485.676075,2485.677464,0.001389,Micro-meteoroid hit,4,AGIS
2485.676075,2485.677464,0.001389,Micro-meteoroid hit,5,AGIS
2485.676075,2485.677464,0.001389,Micro-meteoroid hit,6,AGIS
2485.676075,2485.677464,0.001389,Micro-meteoroid hit,7,AGIS
2492.287597,2492.290902,0.003305,Unknown,7,ObjectLog
2496.181214,2496.183066,0.001852,Micro-meteoroid hit,4,AGIS
2496.181214,2496.183066,0.001852,Micro-meteoroid hit,5,AGIS
2496.181214,2496.183066,0.001852,Micro-meteoroid hit,6,AGIS
2496.181214,2496.183066,0.001852,Micro-meteoroid hit,7,AGIS
2499.488705,2499.492957,0.004253,Station-keeping manoeuvre #18,7,ObjectLog
2499.488926,2499.492950,0.004024,Station-keeping manoeuvre #18,4,ObjectLog
2499.489152,2499.492947,0.003795,Station-keeping manoeuvre #18,6,ObjectLog
2499.489937,2499.492948,0.003011,Station-keeping manoeuvre #18,5,ObjectLog
2499.493417,2499.680917,0.187500,Station-keeping manoeuvre #18,4,AGIS
2499.493417,2499.680917,0.187500,Station-keeping manoeuvre #18,5,AGIS
2499.493417,2499.680917,0.187500,Station-keeping manoeuvre #18,6,AGIS
2499.493417,2499.680917,0.187500,Station-keeping manoeuvre #18,7,AGIS
2558.371838,2558.378610,0.006771,New Norcia data loss,5,ObjectLog
2558.372015,2558.378610,0.006594,New Norcia data loss,6,ObjectLog
2558.372439,2558.378418,0.005979,New Norcia data loss,7,ObjectLog
2558.372535,2558.377656,0.005121,New Norcia data loss,4,ObjectLog
2558.375916,2558.379715,0.003799,New Norcia data loss,5,ObjectLog
2559.062101,2559.069466,0.007365,New Norcia data loss,6,ObjectLog
2559.062496,2559.070184,0.007688,New Norcia data loss,4,ObjectLog
2559.062509,2559.070298,0.007789,New Norcia data loss,5,ObjectLog
2559.062637,2559.072024,0.009387,New Norcia data loss,7,ObjectLog
2559.068007,2559.071854,0.003847,New Norcia data loss,6,ObjectLog
2568.042463,2568.046166,0.003703,Micro-meteoroid hit,4,AGIS
2568.042463,2568.046166,0.003703,Micro-meteoroid hit,5,AGIS
2568.042463,2568.046166,0.003703,Micro-meteoroid hit,6,AGIS
2568.042463,2568.046166,0.003703,Micro-meteoroid hit,7,AGIS
2570.486815,2570.487972,0.001157,Micro-meteoroid hit,4,AGIS
2570.486815,2570.487972,0.001157,Micro-meteoroid hit,5,AGIS
2570.486815,2570.487972,0.001157,Micro-meteoroid hit,6,AGIS
2570.486815,2570.487972,0.001157,Micro-meteoroid hit,7,AGIS
2574.640000,2574.828139,0.188139,Refocus (preceding FoV = FoV-1),4,AGIS
2574.640000,2574.828139,0.188139,Refocus (preceding FoV = FoV-1),5,AGIS
2574.640000,2574.828139,0.188139,Refocus (preceding FoV = FoV-1),6,AGIS
2574.640000,2574.828139,0.188139,Refocus (preceding FoV = FoV-1),7,AGIS
2591.974391,2591.978626,0.004235,Malargue data loss,6,ObjectLog
2591.979248,2591.987119,0.007871,Malargue data loss,5,ObjectLog
2591.980471,2591.987119,0.006648,Malargue data loss,7,ObjectLog
2591.985334,2591.992492,0.007157,Malargue data loss,7,ObjectLog
2592.096965,2592.106213,0.009248,Malargue data loss,4,ObjectLog
2592.134363,2592.140566,0.006203,Malargue data loss,6,ObjectLog
2592.143813,2592.148690,0.004877,Malargue data loss,4,ObjectLog
2592.193652,2592.214367,0.020715,Malargue data loss,4,ObjectLog
2592.203926,2592.214367,0.010441,Malargue data loss,5,ObjectLog
2592.238985,2592.252690,0.013704,Malargue data loss,7,ObjectLog
2592.263148,2592.353754,0.090606,Malargue data loss,7,ObjectLog
2592.263230,2592.276909,0.013679,Malargue data loss,4,ObjectLog
2592.268156,2592.309771,0.041615,Malargue data loss,6,ObjectLog
2592.270449,2592.307986,0.037536,Malargue data loss,5,ObjectLog
2592.288652,2592.292891,0.004238,Malargue data loss,7,ObjectLog
2592.288700,2592.308423,0.019723,Malargue data loss,4,ObjectLog
2592.290167,2592.303395,0.013228,Malargue data loss,7,ObjectLog
2592.297913,2592.303787,0.005875,Malargue data loss,6,ObjectLog
2592.300691,2592.308348,0.007657,Malargue data loss,7,ObjectLog
2592.301057,2592.309771,0.008714,Malargue data loss,6,ObjectLog
2592.305283,2592.309566,0.004283,Malargue data loss,5,ObjectLog
2592.305619,2592.308431,0.002811,Malargue data loss,7,ObjectLog
2592.305702,2592.310176,0.004474,Malargue data loss,7,ObjectLog
2592.305723,2592.309823,0.004100,Malargue data loss,4,ObjectLog
2592.306836,2592.312611,0.005775,Malargue data loss,5,ObjectLog
2592.307070,2592.310986,0.003916,Malargue data loss,6,ObjectLog
2592.307092,2592.320107,0.013015,Malargue data loss,4,ObjectLog
2592.309887,2592.320563,0.010676,Malargue data loss,5,ObjectLog
2592.311045,2592.328037,0.016992,Malargue data loss,7,ObjectLog
2592.315501,2592.320184,0.004682,Malargue data loss,6,ObjectLog
2592.317386,2592.320620,0.003234,Malargue data loss,4,ObjectLog
2592.317461,2592.328037,0.010576,Malargue data loss,6,ObjectLog
2592.317471,2592.321091,0.003620,Malargue data loss,7,ObjectLog
2592.325141,2592.337045,0.011904,Malargue data loss,4,ObjectLog
2592.332379,2592.336998,0.004619,Malargue data loss,5,ObjectLog
2592.334271,2592.337152,0.002881,Malargue data loss,5,ObjectLog
2592.334329,2592.338834,0.004506,Malargue data loss,4,ObjectLog
2592.334434,2592.339051,0.004617,Malargue data loss,5,ObjectLog
2592.336322,2592.346087,0.009765,Malargue data loss,5,ObjectLog
2592.343341,2592.353394,0.010053,Malargue data loss,4,ObjectLog
2592.360944,2592.367362,0.006418,Malargue data loss,4,ObjectLog
2592.398221,2592.406159,0.007938,Malargue data loss,6,ObjectLog
2592.398415,2592.403534,0.005119,Malargue data loss,4,ObjectLog
2592.405360,2592.411753,0.006393,Malargue data loss,4,ObjectLog
2596.019424,2596.029675,0.010251,Malargue data loss,7,ObjectLog
2632.040610,2632.045703,0.005093,Micro-meteoroid hit,4,AGIS
2632.040610,2632.045703,0.005093,Micro-meteoroid hit,5,AGIS
2632.040610,2632.045703,0.005093,Micro-meteoroid hit,6,AGIS
2632.040610,2632.045703,0.005093,Micro-meteoroid hit,7,AGIS
2640.505425,2640.552138,0.046713,Malargue data loss,4,AGIS
2640.505425,2640.552138,0.046713,Malargue data loss,5,AGIS
2640.505425,2640.552138,0.046713,Malargue data loss,6,AGIS
2640.505425,2640.552138,0.046713,Malargue data loss,7,AGIS
2641.602554,2641.605517,0.002963,Micro-meteoroid hit,4,AGIS
2641.602554,2641.605517,0.002963,Micro-meteoroid hit,5,AGIS
2641.602554,2641.605517,0.002963,Micro-meteoroid hit,6,AGIS
2641.602554,2641.605517,0.002963,Micro-meteoroid hit,7,AGIS
2644.798156,2644.803017,0.004861,Micro-meteoroid hit,4,AGIS
2644.798156,2644.803017,0.004861,Micro-meteoroid hit,5,AGIS
2644.798156,2644.803017,0.004861,Micro-meteoroid hit,6,AGIS
2644.798156,2644.803017,0.004861,Micro-meteoroid hit,7,AGIS
2651.925045,2651.931244,0.006199,Micro-meteoroid hit,5,ObjectLog
2651.926210,2651.931236,0.005027,Micro-meteoroid hit,4,ObjectLog
2651.926430,2651.931232,0.004802,Micro-meteoroid hit,7,ObjectLog
2651.927530,2651.931227,0.003697,Micro-meteoroid hit,6,ObjectLog
2651.929526,2651.962860,0.033333,Micro-meteoroid hit,4,AGIS
2651.929526,2651.962860,0.033333,Micro-meteoroid hit,5,AGIS
2651.929526,2651.962860,0.033333,Micro-meteoroid hit,6,AGIS
2651.929526,2651.962860,0.033333,Micro-meteoroid hit,7,AGIS
2671.735100,2671.736258,0.001158,Micro-meteoroid hit,4,AGIS
2671.735100,2671.736258,0.001158,Micro-meteoroid hit,5,AGIS
2671.735100,2671.736258,0.001158,Micro-meteoroid hit,6,AGIS
2671.735100,2671.736258,0.001158,Micro-meteoroid hit,7,AGIS
2675.785748,2675.790378,0.004630,Micro-meteoroid hit,4,AGIS
2675.785748,2675.790378,0.004630,Micro-meteoroid hit,5,AGIS
2675.785748,2675.790378,0.004630,Micro-meteoroid hit,6,AGIS
2675.785748,2675.790378,0.004630,Micro-meteoroid hit,7,AGIS
2676.903017,2676.906258,0.003241,Micro-meteoroid hit,4,AGIS
2676.903017,2676.906258,0.003241,Micro-meteoroid hit,5,AGIS
2676.903017,2676.906258,0.003241,Micro-meteoroid hit,6,AGIS
2676.903017,2676.906258,0.003241,Micro-meteoroid hit,7,AGIS
2751.336315,2751.339531,0.003216,Station-keeping manoeuvre #19,5,ObjectLog
2751.336494,2751.339518,0.003024,Station-keeping manoeuvre #19,7,ObjectLog
2751.336563,2751.339521,0.002958,Station-keeping manoeuvre #19,6,ObjectLog
2751.336668,2751.339524,0.002856,Station-keeping manoeuvre #19,4,ObjectLog
2751.340636,2751.530914,0.190278,Station-keeping manoeuvre #19,4,AGIS
2751.340636,2751.530914,0.190278,Station-keeping manoeuvre #19,5,AGIS
2751.340636,2751.530914,0.190278,Station-keeping manoeuvre #19,6,AGIS
2751.340636,2751.530914,0.190278,Station-keeping manoeuvre #19,7,AGIS
2760.365655,2760.370747,0.005092,Micro-meteoroid hit,4,AGIS
2760.365655,2760.370747,0.005092,Micro-meteoroid hit,5,AGIS
2760.365655,2760.370747,0.005092,Micro-meteoroid hit,6,AGIS
2760.365655,2760.370747,0.005092,Micro-meteoroid hit,7,AGIS
2769.272999,2769.276855,0.003856,Unknown,7,ObjectLog
2781.499507,2781.505719,0.006212,Unknown,5,ObjectLog
2781.499720,2781.506223,0.006503,Unknown,7,ObjectLog
2781.499936,2781.505796,0.005860,Unknown,4,ObjectLog
2781.499950,2781.506132,0.006182,Unknown,6,ObjectLog
2782.529775,2782.537413,0.007638,Micro-meteoroid hit,4,AGIS
2782.529775,2782.537413,0.007638,Micro-meteoroid hit,5,AGIS
2782.529775,2782.537413,0.007638,Micro-meteoroid hit,6,AGIS
2782.529775,2782.537413,0.007638,Micro-meteoroid hit,7,AGIS
2804.342039,2804.345500,0.003462,New Norcia data loss,7,ObjectLog
2804.343426,2804.346971,0.003545,New Norcia data loss,4,ObjectLog
2804.345125,2804.349045,0.003920,New Norcia data loss,6,ObjectLog
2804.346794,2804.349752,0.002957,New Norcia data loss,7,ObjectLog
2804.348164,2804.351472,0.003308,New Norcia data loss,7,ObjectLog
2804.349942,2804.353292,0.003350,New Norcia data loss,7,ObjectLog
2804.351453,2804.354545,0.003092,New Norcia data loss,6,ObjectLog
2804.352423,2804.356088,0.003665,New Norcia data loss,7,ObjectLog
2804.355548,2804.359224,0.003676,New Norcia data loss,6,ObjectLog
2804.356147,2804.359184,0.003037,New Norcia data loss,7,ObjectLog
2804.357583,2804.361228,0.003645,New Norcia data loss,7,ObjectLog
2810.802691,2810.804311,0.001620,Micro-meteoroid hit,4,AGIS
2810.802691,2810.804311,0.001620,Micro-meteoroid hit,5,AGIS
2810.802691,2810.804311,0.001620,Micro-meteoroid hit,6,AGIS
2810.802691,2810.804311,0.001620,Micro-meteoroid hit,7,AGIS
2866.178847,2866.183709,0.004862,Micro-meteoroid hit,4,AGIS
2866.178847,2866.183709,0.004862,Micro-meteoroid hit,5,AGIS
2866.178847,2866.183709,0.004862,Micro-meteoroid hit,6,AGIS
2866.178847,2866.183709,0.004862,Micro-meteoroid hit,7,AGIS
2881.161718,2881.163107,0.001389,Micro-meteoroid hit,4,AGIS
2881.161718,2881.163107,0.001389,Micro-meteoroid hit,5,AGIS
2881.161718,2881.163107,0.001389,Micro-meteoroid hit,6,AGIS
2881.161718,2881.163107,0.001389,Micro-meteoroid hit,7,AGIS
2897.500375,2897.501532,0.001157,Micro-meteoroid hit,4,AGIS
2897.500375,2897.501532,0.001157,Micro-meteoroid hit,5,AGIS
2897.500375,2897.501532,0.001157,Micro-meteoroid hit,6,AGIS
2897.500375,2897.501532,0.001157,Micro-meteoroid hit,7,AGIS
2958.929541,2958.933707,0.004166,Micro-meteoroid hit,4,AGIS
2958.929541,2958.933707,0.004166,Micro-meteoroid hit,5,AGIS
2958.929541,2958.933707,0.004166,Micro-meteoroid hit,6,AGIS
2958.929541,2958.933707,0.004166,Micro-meteoroid hit,7,AGIS
2959.096207,2959.098059,0.001852,Micro-meteoroid hit,4,AGIS
2959.096207,2959.098059,0.001852,Micro-meteoroid hit,5,AGIS
2959.096207,2959.098059,0.001852,Micro-meteoroid hit,6,AGIS
2959.096207,2959.098059,0.001852,Micro-meteoroid hit,7,AGIS
2966.449448,2966.451068,0.001620,Micro-meteoroid hit,4,AGIS
2966.449448,2966.451068,0.001620,Micro-meteoroid hit,5,AGIS
2966.449448,2966.451068,0.001620,Micro-meteoroid hit,6,AGIS
2966.449448,2966.451068,0.001620,Micro-meteoroid hit,7,AGIS
2978.401531,2978.403151,0.001620,Micro-meteoroid hit,4,AGIS
2978.401531,2978.403151,0.001620,Micro-meteoroid hit,5,AGIS
2978.401531,2978.403151,0.001620,Micro-meteoroid hit,6,AGIS
2978.401531,2978.403151,0.001620,Micro-meteoroid hit,7,AGIS
2981.825374,2981.826994,0.001620,Micro-meteoroid hit,4,AGIS
2981.825374,2981.826994,0.001620,Micro-meteoroid hit,5,AGIS
2981.825374,2981.826994,0.001620,Micro-meteoroid hit,6,AGIS
2981.825374,2981.826994,0.001620,Micro-meteoroid hit,7,AGIS
2995.325836,2995.327225,0.001389,Micro-meteoroid hit,4,AGIS
2995.325836,2995.327225,0.001389,Micro-meteoroid hit,5,AGIS
2995.325836,2995.327225,0.001389,Micro-meteoroid hit,6,AGIS
2995.325836,2995.327225,0.001389,Micro-meteoroid hit,7,AGIS
3005.977457,3005.983707,0.006250,Micro-meteoroid hit,4,AGIS
3005.977457,3005.983707,0.006250,Micro-meteoroid hit,5,AGIS
3005.977457,3005.983707,0.006250,Micro-meteoroid hit,6,AGIS
3005.977457,3005.983707,0.006250,Micro-meteoroid hit,7,AGIS
3045.106100,3045.131501,0.025401,Payload data handling unit anomaly,7,ObjectLog
3045.125533,3045.131495,0.005962,Payload data handling unit anomaly,4,ObjectLog
3045.126838,3045.131492,0.004654,Payload data handling unit anomaly,5,ObjectLog
3045.127447,3045.131492,0.004045,Payload data handling unit anomaly,6,ObjectLog
3045.130910,3048.183687,3.052778,Payload data handling unit anomaly,4,AGIS
3045.130910,3048.183687,3.052778,Payload data handling unit anomaly,5,AGIS
3045.130910,3048.183687,3.052778,Payload data handling unit anomaly,6,AGIS
3045.130910,3048.183687,3.052778,Payload data handling unit anomaly,7,AGIS
3074.487178,3074.488798,0.001620,Micro-meteoroid hit,4,AGIS
3074.487178,3074.488798,0.001620,Micro-meteoroid hit,5,AGIS
3074.487178,3074.488798,0.001620,Micro-meteoroid hit,6,AGIS
3074.487178,3074.488798,0.001620,Micro-meteoroid hit,7,AGIS
3087.795279,3087.796900,0.001621,Micro-meteoroid hit,4,AGIS
3087.795279,3087.796900,0.001621,Micro-meteoroid hit,5,AGIS
3087.795279,3087.796900,0.001621,Micro-meteoroid hit,6,AGIS
3087.795279,3087.796900,0.001621,Micro-meteoroid hit,7,AGIS
3109.043890,3109.044816,0.000926,Micro-meteoroid hit,4,AGIS
3109.043890,3109.044816,0.000926,Micro-meteoroid hit,5,AGIS
3109.043890,3109.044816,0.000926,Micro-meteoroid hit,6,AGIS
3109.043890,3109.044816,0.000926,Micro-meteoroid hit,7,AGIS
3142.873982,3142.878843,0.004861,Micro-meteoroid hit,4,AGIS
3142.873982,3142.878843,0.004861,Micro-meteoroid hit,5,AGIS
3142.873982,3142.878843,0.004861,Micro-meteoroid hit,6,AGIS
3142.873982,3142.878843,0.004861,Micro-meteoroid hit,7,AGIS
3161.790880,3161.796899,0.006019,Micro-meteoroid hit,4,AGIS
3161.790880,3161.796899,0.006019,Micro-meteoroid hit,5,AGIS
3161.790880,3161.796899,0.006019,Micro-meteoroid hit,6,AGIS
3161.790880,3161.796899,0.006019,Micro-meteoroid hit,7,AGIS
3193.460324,3193.464954,0.004630,Micro-meteoroid hit,4,AGIS
3193.460324,3193.464954,0.004630,Micro-meteoroid hit,5,AGIS
3193.460324,3193.464954,0.004630,Micro-meteoroid hit,6,AGIS
3193.460324,3193.464954,0.004630,Micro-meteoroid hit,7,AGIS
3205.134410,3205.153157,0.018747,Malargue data loss,7,ObjectLog
3205.134686,3205.152308,0.017623,Malargue data loss,5,ObjectLog
3205.135973,3205.152109,0.016136,Malargue data loss,6,ObjectLog
3205.136173,3205.153043,0.016870,Malargue data loss,4,ObjectLog
3205.136463,3205.172574,0.036111,Malargue data loss,4,AGIS
3205.136463,3205.172574,0.036111,Malargue data loss,5,AGIS
3205.136463,3205.172574,0.036111,Malargue data loss,6,AGIS
3205.136463,3205.172574,0.036111,Malargue data loss,7,AGIS
3205.155244,3205.178167,0.022923,Malargue data loss,7,ObjectLog
3205.155374,3205.159505,0.004131,Malargue data loss,4,ObjectLog
3205.156000,3205.159545,0.003545,Malargue data loss,6,ObjectLog
3205.156712,3205.160065,0.003354,Malargue data loss,7,ObjectLog
3205.156769,3205.159565,0.002796,Malargue data loss,5,ObjectLog
3205.156796,3205.159595,0.002799,Malargue data loss,4,ObjectLog
3205.156832,3205.178013,0.021180,Malargue data loss,6,ObjectLog
3205.156871,3205.159813,0.002942,Malargue data loss,5,ObjectLog
3205.156901,3205.159678,0.002778,Malargue data loss,4,ObjectLog
3205.156956,3205.159822,0.002866,Malargue data loss,4,ObjectLog
3205.157097,3205.160031,0.002935,Malargue data loss,4,ObjectLog
3205.157108,3205.159885,0.002778,Malargue data loss,5,ObjectLog
3205.157169,3205.160016,0.002847,Malargue data loss,6,ObjectLog
3205.157224,3205.161067,0.003843,Malargue data loss,5,ObjectLog
3205.157285,3205.160166,0.002882,Malargue data loss,6,ObjectLog
3205.157308,3205.160243,0.002935,Malargue data loss,4,ObjectLog
3205.157338,3205.160267,0.002929,Malargue data loss,7,ObjectLog
3205.157436,3205.161067,0.003631,Malargue data loss,6,ObjectLog
3205.157559,3205.160493,0.002934,Malargue data loss,4,ObjectLog
3205.157559,3205.160688,0.003130,Malargue data loss,7,ObjectLog
3205.157764,3205.160563,0.002799,Malargue data loss,4,ObjectLog
3205.157839,3205.160729,0.002890,Malargue data loss,4,ObjectLog
3205.157974,3205.161333,0.003358,Malargue data loss,7,ObjectLog
3205.158004,3205.161086,0.003082,Malargue data loss,4,ObjectLog
3205.158343,3205.161174,0.002832,Malargue data loss,6,ObjectLog
3205.158358,3205.161208,0.002851,Malargue data loss,4,ObjectLog
3205.158376,3205.161488,0.003113,Malargue data loss,5,ObjectLog
3205.158443,3205.161518,0.003075,Malargue data loss,6,ObjectLog
3205.158530,3205.161312,0.002782,Malargue data loss,4,ObjectLog
3205.158589,3205.161615,0.003027,Malargue data loss,4,ObjectLog
3205.158605,3205.162322,0.003718,Malargue data loss,7,ObjectLog
3205.158769,3205.161596,0.002827,Malargue data loss,5,ObjectLog
3205.158787,3205.161887,0.003100,Malargue data loss,6,ObjectLog
3205.158888,3205.161858,0.002970,Malargue data loss,5,ObjectLog
3205.158894,3205.162038,0.003144,Malargue data loss,4,ObjectLog
3205.159135,3205.161993,0.002858,Malargue data loss,5,ObjectLog
3205.159174,3205.162196,0.003022,Malargue data loss,6,ObjectLog
3205.159272,3205.162501,0.003229,Malargue data loss,5,ObjectLog
3205.159314,3205.162416,0.003102,Malargue data loss,4,ObjectLog
3205.159501,3205.162359,0.002858,Malargue data loss,6,ObjectLog
3205.159609,3205.162893,0.003284,Malargue data loss,7,ObjectLog
3205.159668,3205.162655,0.002986,Malargue data loss,6,ObjectLog
3205.159716,3205.162714,0.002999,Malargue data loss,4,ObjectLog
3205.159788,3205.162864,0.003076,Malargue data loss,5,ObjectLog
3205.159935,3205.164415,0.004480,Malargue data loss,6,ObjectLog
3205.159987,3205.162810,0.002823,Malargue data loss,4,ObjectLog
3205.160094,3205.163066,0.002972,Malargue data loss,4,ObjectLog
3205.160136,3205.163136,0.003000,Malargue data loss,5,ObjectLog
3205.160177,3205.162992,0.002815,Malargue data loss,7,ObjectLog
3205.160262,3205.163064,0.002801,Malargue data loss,7,ObjectLog
3205.160351,3205.163129,0.002778,Malargue data loss,7,ObjectLog
3205.160356,3205.163220,0.002863,Malargue data loss,4,ObjectLog
3205.160408,3205.163316,0.002908,Malargue data loss,5,ObjectLog
3205.160414,3205.163239,0.002824,Malargue data loss,7,ObjectLog
3205.160518,3205.163485,0.002967,Malargue data loss,7,ObjectLog
3205.160551,3205.163481,0.002929,Malargue data loss,4,ObjectLog
3205.160588,3205.163573,0.002985,Malargue data loss,5,ObjectLog
3205.160756,3205.163534,0.002778,Malargue data loss,4,ObjectLog
3205.160788,3205.163879,0.003091,Malargue data loss,7,ObjectLog
3205.160820,3205.163995,0.003175,Malargue data loss,4,ObjectLog
3205.160873,3205.163984,0.003112,Malargue data loss,5,ObjectLog
3205.161170,3205.164158,0.002988,Malargue data loss,7,ObjectLog
3205.161257,3205.164159,0.002902,Malargue data loss,5,ObjectLog
3205.161274,3205.164502,0.003228,Malargue data loss,4,ObjectLog
3205.161433,3205.164247,0.002814,Malargue data loss,5,ObjectLog
3205.161452,3205.164593,0.003141,Malargue data loss,7,ObjectLog
3205.161523,3205.164443,0.002920,Malargue data loss,5,ObjectLog
3205.161685,3205.165067,0.003383,Malargue data loss,6,ObjectLog
3205.161713,3205.166366,0.004653,Malargue data loss,5,ObjectLog
3205.161798,3205.165633,0.003835,Malargue data loss,4,ObjectLog
3205.161918,3205.164695,0.002778,Malargue data loss,7,ObjectLog
3205.161976,3205.165023,0.003047,Malargue data loss,7,ObjectLog
3205.162295,3205.165077,0.002782,Malargue data loss,7,ObjectLog
3205.162354,3205.167317,0.004962,Malargue data loss,7,ObjectLog
3205.162373,3205.170338,0.007965,Malargue data loss,6,ObjectLog
3205.162909,3205.168430,0.005522,Malargue data loss,4,ObjectLog
3205.163637,3205.166514,0.002877,Malargue data loss,5,ObjectLog
3205.163784,3205.167357,0.003572,Malargue data loss,5,ObjectLog
3205.164599,3205.167463,0.002864,Malargue data loss,7,ObjectLog
3205.164645,3205.169010,0.004365,Malargue data loss,5,ObjectLog
3205.164740,3205.168486,0.003746,Malargue data loss,7,ObjectLog
3205.165705,3205.168881,0.003176,Malargue data loss,4,ObjectLog
3205.165761,3205.169998,0.004236,Malargue data loss,7,ObjectLog
3205.166151,3205.178144,0.011993,Malargue data loss,4,ObjectLog
3205.166279,3205.177318,0.011039,Malargue data loss,5,ObjectLog
3205.167269,3205.170204,0.002935,Malargue data loss,7,ObjectLog
3205.167491,3205.170704,0.003213,Malargue data loss,7,ObjectLog
3205.167613,3205.177965,0.010351,Malargue data loss,6,ObjectLog
3205.167975,3205.177632,0.009657,Malargue data loss,7,ObjectLog
3205.180562,3205.186253,0.005691,Malargue data loss,4,ObjectLog
3205.181001,3205.185598,0.004597,Malargue data loss,5,ObjectLog
3205.181066,3205.185269,0.004202,Malargue data loss,6,ObjectLog
3205.181285,3205.185004,0.003719,Malargue data loss,7,ObjectLog
3205.183997,3205.187691,0.003694,Malargue data loss,7,ObjectLog
3218.942963,3218.944352,0.001389,Micro-meteoroid hit,4,AGIS
3218.942963,3218.944352,0.001389,Micro-meteoroid hit,5,AGIS
3218.942963,3218.944352,0.001389,Micro-meteoroid hit,6,AGIS
3218.942963,3218.944352,0.001389,Micro-meteoroid hit,7,AGIS
3234.352916,3234.357314,0.004398,Micro-meteoroid hit,4,AGIS
3234.352916,3234.357314,0.004398,Micro-meteoroid hit,5,AGIS
3234.352916,3234.357314,0.004398,Micro-meteoroid hit,6,AGIS
3234.352916,3234.357314,0.004398,Micro-meteoroid hit,7,AGIS
3238.192731,3238.193888,0.001157,Micro-meteoroid hit,4,AGIS
3238.192731,3238.193888,0.001157,Micro-meteoroid hit,5,AGIS
3238.192731,3238.193888,0.001157,Micro-meteoroid hit,6,AGIS
3238.192731,3238.193888,0.001157,Micro-meteoroid hit,7,AGIS
3239.564027,3239.565416,0.001389,Micro-meteoroid hit,4,AGIS
3239.564027,3239.565416,0.001389,Micro-meteoroid hit,5,AGIS
3239.564027,3239.565416,0.001389,Micro-meteoroid hit,6,AGIS
3239.564027,3239.565416,0.001389,Micro-meteoroid hit,7,AGIS
3243.898749,3243.900370,0.001621,Micro-meteoroid hit,4,AGIS
3243.898749,3243.900370,0.001621,Micro-meteoroid hit,5,AGIS
3243.898749,3243.900370,0.001621,Micro-meteoroid hit,6,AGIS
3243.898749,3243.900370,0.001621,Micro-meteoroid hit,7,AGIS
3254.082689,3254.086972,0.004283,Station-keeping manoeuvre #20,7,ObjectLog
3254.082974,3254.086975,0.004001,Station-keeping manoeuvre #20,5,ObjectLog
3254.083582,3254.086974,0.003392,Station-keeping manoeuvre #20,6,ObjectLog
3254.083899,3254.086977,0.003078,Station-keeping manoeuvre #20,4,ObjectLog
3254.087851,3254.286462,0.198611,Station-keeping manoeuvre #20,4,AGIS
3254.087851,3254.286462,0.198611,Station-keeping manoeuvre #20,5,AGIS
3254.087851,3254.286462,0.198611,Station-keeping manoeuvre #20,6,AGIS
3254.087851,3254.286462,0.198611,Station-keeping manoeuvre #20,7,AGIS
3269.454518,3269.469795,0.015278,Malargue data loss,4,AGIS
3269.454518,3269.469795,0.015278,Malargue data loss,5,AGIS
3269.454518,3269.469795,0.015278,Malargue data loss,6,AGIS
3269.454518,3269.469795,0.015278,Malargue data loss,7,AGIS
3269.460413,3269.481108,0.020695,Malargue data loss,4,ObjectLog
3269.461101,3269.480865,0.019765,Malargue data loss,7,ObjectLog
3269.461183,3269.480820,0.019637,Malargue data loss,6,ObjectLog
3269.461453,3269.481108,0.019654,Malargue data loss,5,ObjectLog
3271.502277,3271.534923,0.032646,New Norcia data loss,4,ObjectLog
3271.502394,3271.535248,0.032855,New Norcia data loss,5,ObjectLog
3271.502516,3271.535556,0.033041,New Norcia data loss,6,ObjectLog
3271.502559,3271.535733,0.033175,New Norcia data loss,7,ObjectLog
3271.503129,3271.532295,0.029167,New Norcia data loss,4,AGIS
3271.503129,3271.532295,0.029167,New Norcia data loss,5,AGIS
3271.503129,3271.532295,0.029167,New Norcia data loss,6,AGIS
3271.503129,3271.532295,0.029167,New Norcia data loss,7,AGIS
3280.473054,3280.473980,0.000926,Micro-meteoroid hit,4,AGIS
3280.473054,3280.473980,0.000926,Micro-meteoroid hit,5,AGIS
3280.473054,3280.473980,0.000926,Micro-meteoroid hit,6,AGIS
3280.473054,3280.473980,0.000926,Micro-meteoroid hit,7,AGIS
3284.667548,3284.677398,0.009850,Malargue data loss,6,ObjectLog
3284.668057,3284.685251,0.017194,Malargue data loss,7,ObjectLog
