RA,DEC,APOGEE,FIELD,LOCATION_ID,RADIUS,cohort,Hmin,Hmax,JK0min,JK0max,fracSampling,fracAK,GLON,GLAT
78.7065,48.9304,2,160+06,5081,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,159.99997716103564,5.9999382584607694
86.6991,52.1318,2,160+12,5080,1.49,short_blue,7.0,12.2,0.5,0.8,0.2412,0.896,160.0000005868087,11.99992005473368
86.6991,52.1318,2,160+12,5080,1.49,short_red,7.0,12.2,0.8,999.0,0.8067,0.896,160.0000005868087,11.99992005473368
86.6991,52.1318,2,160+12,5080,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,160.0000005868087,11.99992005473368
86.6991,52.1318,2,160+12,5080,1.49,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,160.0000005868087,11.99992005473368
86.6991,52.1318,2,160+12,5080,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,160.0000005868087,11.99992005473368
86.6991,52.1318,2,160+12,5080,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,160.0000005868087,11.99992005473368
165.7546,48.5872,1,160+60,4503,1.49,short,7.0,12.2,0.5,999.0,0.6151,0.9438,160.00013401141138,59.99988564219777
165.7546,48.5872,1,160+60,4503,1.49,medium,12.2,12.8,0.5,999.0,0.0294,0.9755,160.00013401141138,59.99988564219777
165.7546,48.5872,1,160+60,4503,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,160.00013401141138,59.99988564219777
65.668,41.1921,2,160-06,5079,1.49,short_blue,7.0,12.2,0.5,0.8,0.1171,0.9114,159.99996697634117,-6.00003204917699
65.668,41.1921,2,160-06,5079,1.49,short_red,7.0,12.2,0.8,999.0,0.6897,0.9114,159.99996697634117,-6.00003204917699
65.668,41.1921,2,160-06,5079,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,159.99996697634117,-6.00003204917699
65.668,41.1921,2,160-06,5079,1.49,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,159.99996697634117,-6.00003204917699
65.668,41.1921,2,160-06,5079,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,159.99996697634117,-6.00003204917699
65.668,41.1921,2,160-06,5079,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,159.99996697634117,-6.00003204917699
60.3243,36.8567,2,160-12,5103,1.49,short_blue,7.0,12.2,0.5,0.8,0.2684,0.9258,160.00001811171444,-12.000068992518163
60.3243,36.8567,2,160-12,5103,1.49,short_red,7.0,12.2,0.8,999.0,0.6933,0.9258,160.00001811171444,-12.000068992518163
60.3243,36.8567,2,160-12,5103,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,160.00001811171444,-12.000068992518163
60.3243,36.8567,2,160-12,5103,1.49,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,160.00001811171444,-12.000068992518163
60.3243,36.8567,2,160-12,5103,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,160.00001811171444,-12.000068992518163
60.3243,36.8567,2,160-12,5103,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,160.00001811171444,-12.000068992518163
72.6512,44.4806,2,161+00,5065,1.49,short_blue,7.0,12.2,0.5,0.8,0.038,0.8736,161.0000226156952,-9.074450374652713e-05
72.6512,44.4806,2,161+00,5065,1.49,short_red,7.0,12.2,0.8,999.0,0.4923,0.8736,161.0000226156952,-9.074450374652713e-05
72.6512,44.4806,2,161+00,5065,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,161.0000226156952,-9.074450374652713e-05
72.6512,44.4806,2,161+00,5065,1.49,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,161.0000226156952,-9.074450374652713e-05
72.6512,44.4806,2,161+00,5065,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,161.0000226156952,-9.074450374652713e-05
72.6512,44.4806,2,161+00,5065,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,161.0000226156952,-9.074450374652713e-05
77.3755,46.75028,1,161+04,4557,1.49,short,7.0,12.2,0.5,999.0,0.065,0.7951,161.24992919671732,3.999886738544698
77.3755,46.75028,1,161+04,4557,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,161.24992919671732,3.999886738544698
77.3755,46.75028,1,161+04,4557,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,161.24992919671732,3.999886738544698
68.74658,41.66381,1,161-04,4558,1.49,short,7.0,12.2,0.5,999.0,0.0736,0.8341,161.24991554050325,-4.000112311549252
68.74658,41.66381,1,161-04,4558,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,161.24991554050325,-4.000112311549252
68.74658,41.66381,1,161-04,4558,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,161.24991554050325,-4.000112311549252
76.055792,41.351889,1,165+00,4272,1.49,short,7.0,12.2,0.5,999.0,0.1063,0.8706,164.9999274611552,-0.00012518918416146898
76.055792,41.351889,1,165+00,4272,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,164.9999274611552,-0.00012518918416146898
76.055792,41.351889,1,165+00,4272,1.49,long,12.8,13.8,0.5,999.0,0.0,1.0,164.9999274611552,-0.00012518918416146898
80.451635,43.699821,1,165+04,4145,1.49,short,7.0,12.2,0.5,999.0,0.0948,0.8769,164.99997308618086,3.999920024773054
80.451635,43.699821,1,165+04,4145,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,164.99997308618086,3.999920024773054
80.451635,43.699821,1,165+04,4145,1.49,long,12.8,13.3,0.5,999.0,0.0506,0.8149,164.99997308618086,3.999920024773054
85.19104,45.86597,1,165+08,4326,1.49,short,7.0,12.2,0.5,999.0,0.2079,0.8188,164.99994606597377,7.999890003154182
85.19104,45.86597,1,165+08,4326,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,164.99994606597377,7.999890003154182
85.19104,45.86597,1,165+08,4326,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,164.99994606597377,7.999890003154182
98.6489,50.2868,1,165+18,4605,1.49,short,7.0,12.2,0.5,999.0,0.2357,0.9277,164.99997659234495,17.999866213923212
98.6489,50.2868,1,165+18,4605,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,164.99997659234495,17.999866213923212
98.6489,50.2868,1,165+18,4605,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,164.99997659234495,17.999866213923212
117.52417,53.14533,1,165+30,4531,1.49,short,7.0,12.2,0.5,999.0,0.3515,0.9474,164.9999732745905,29.99989711012338
117.52417,53.14533,1,165+30,4531,1.49,medium,12.2,12.8,0.5,999.0,0.1027,0.9581,164.9999732745905,29.99989711012338
117.52417,53.14533,1,165+30,4531,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,164.9999732745905,29.99989711012338
71.975941,38.848606,1,165-04,4257,1.49,short,7.0,12.2,0.5,999.0,0.0559,0.8822,165.00000914068224,-3.9999974342682783
71.975941,38.848606,1,165-04,4257,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,165.00000914068224,-3.9999974342682783
71.975941,38.848606,1,165-04,4257,1.49,long,12.8,13.3,0.5,999.0,0.0422,0.8306,165.00000914068224,-3.9999974342682783
68.18012,36.21319,1,165-08,4325,1.49,short,7.0,12.2,0.5,999.0,0.2012,0.907,164.99991204693956,-8.000116029134796
68.18012,36.21319,1,165-08,4325,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,164.99991204693956,-8.000116029134796
68.18012,36.21319,1,165-08,4325,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,164.99991204693956,-8.000116029134796
41.46725,8.32239,1,165-45,4479,1.49,short,7.0,12.2,0.5,999.0,0.5743,0.9531,164.99987514162908,-45.00011063346153
41.46725,8.32239,1,165-45,4479,1.49,medium,12.2,12.8,0.5,999.0,0.08,0.9615,164.99987514162908,-45.00011063346153
41.46725,8.32239,1,165-45,4479,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,164.99987514162908,-45.00011063346153
83.24513,40.58414,1,169+04,4559,1.49,short,7.0,12.2,0.5,999.0,0.0692,0.8272,168.74994623117874,3.9998921837234525
83.24513,40.58414,1,169+04,4559,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,168.74994623117874,3.9998921837234525
83.24513,40.58414,1,169+04,4559,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,168.74994623117874,3.9998921837234525
87.9844,42.4485,2,169+08,5151,1.49,short_blue,7.0,12.2,0.5,0.8,0.1582,0.9146,168.99999219583825,7.999863386622934
87.9844,42.4485,2,169+08,5151,1.49,short_red,7.0,12.2,0.8,999.0,0.7295,0.9146,168.99999219583825,7.999863386622934
87.9844,42.4485,2,169+08,5151,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,168.99999219583825,7.999863386622934
87.9844,42.4485,2,169+08,5151,1.49,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,168.99999219583825,7.999863386622934
87.9844,42.4485,2,169+08,5151,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,168.99999219583825,7.999863386622934
87.9844,42.4485,2,169+08,5151,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,168.99999219583825,7.999863386622934
92.8435,44.3298,2,169+12,5117,1.49,short_blue,7.0,12.2,0.5,0.8,0.2697,0.9108,168.99997989444557,11.999929107845066
92.8435,44.3298,2,169+12,5117,1.49,short_red,7.0,12.2,0.8,999.0,0.8293,0.9108,168.99997989444557,11.999929107845066
92.8435,44.3298,2,169+12,5117,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,168.99997989444557,11.999929107845066
92.8435,44.3298,2,169+12,5117,1.49,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,168.99997989444557,11.999929107845066
92.8435,44.3298,2,169+12,5117,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,168.99997989444557,11.999929107845066
92.8435,44.3298,2,169+12,5117,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,168.99997989444557,11.999929107845066
74.93896,35.94075,1,169-04,4560,1.49,short,7.0,12.2,0.5,999.0,0.0747,0.8799,168.74991807032754,-4.000130328210608
74.93896,35.94075,1,169-04,4560,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,168.74991807032754,-4.000130328210608
74.93896,35.94075,1,169-04,4560,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,168.74991807032754,-4.000130328210608
71.3521,33.2303,2,169-08,5104,1.49,short_blue,7.0,12.2,0.5,0.8,0.1808,0.9156,168.99998018374407,-8.000130290750475
71.3521,33.2303,2,169-08,5104,1.49,short_red,7.0,12.2,0.8,999.0,0.5709,0.9156,168.99998018374407,-8.000130290750475
71.3521,33.2303,2,169-08,5104,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,168.99998018374407,-8.000130290750475
71.3521,33.2303,2,169-08,5104,1.49,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,168.99998018374407,-8.000130290750475
71.3521,33.2303,2,169-08,5104,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,168.99998018374407,-8.000130290750475
71.3521,33.2303,2,169-08,5104,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,168.99998018374407,-8.000130290750475
67.7916,30.6091,2,169-12,5082,1.49,short_blue,7.0,12.2,0.5,0.8,0.2514,0.9242,168.99999433066526,-12.000081352744816
67.7916,30.6091,2,169-12,5082,1.49,short_red,7.0,12.2,0.8,999.0,0.6742,0.9242,168.99999433066526,-12.000081352744816
67.7916,30.6091,2,169-12,5082,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,168.99999433066526,-12.000081352744816
67.7916,30.6091,2,169-12,5082,1.49,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,168.99999433066526,-12.000081352744816
67.7916,30.6091,2,169-12,5082,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,168.99999433066526,-12.000081352744816
67.7916,30.6091,2,169-12,5082,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,168.99999433066526,-12.000081352744816
162.11471,44.26614,1,170+60,4504,1.49,short,7.0,12.2,0.5,999.0,0.6598,0.9586,170.00005870598326,59.999871558190115
162.11471,44.26614,1,170+60,4504,1.49,medium,12.2,12.8,0.5,999.0,0.109,0.9613,170.00005870598326,59.999871558190115
162.11471,44.26614,1,170+60,4504,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,170.00005870598326,59.999871558190115
81.627625,35.253583,1,173+00,4321,1.49,short,7.0,12.2,0.5,999.0,0.0949,0.8553,172.49994373267177,-0.00011876608928639583
81.627625,35.253583,1,173+00,4321,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,172.49994373267177,-0.00011876608928639583
81.627625,35.253583,1,173+00,4321,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,172.49994373267177,-0.00011876608928639583
85.805875,37.416056,1,173+04,4431,1.49,short,7.0,12.2,0.5,999.0,0.065,0.8904,172.49992302559394,3.999887794799329
85.805875,37.416056,1,173+04,4431,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,172.49992302559394,3.999887794799329
85.805875,37.416056,1,173+04,4431,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,172.49992302559394,3.999887794799329
94.8905,41.2531,1,173+12,4601,1.49,short,7.0,12.2,0.5,999.0,0.1501,0.9225,172.50000635331702,11.99978768915942
94.8905,41.2531,1,173+12,4601,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,172.50000635331702,11.99978768915942
94.8905,41.2531,1,173+12,4601,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,172.50000635331702,11.99978768915942
102.3662,43.6185,1,173+18,4606,1.49,short,7.0,12.2,0.5,999.0,0.2335,0.9275,172.4999469177213,17.999878788534467
102.3662,43.6185,1,173+18,4606,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,172.4999469177213,17.999878788534467
102.3662,43.6185,1,173+18,4606,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,172.4999469177213,17.999878788534467
77.673042,32.955167,1,173-04,4432,1.49,short,7.0,12.2,0.5,999.0,0.0753,0.885,172.49991200728402,-4.000128248385158
77.673042,32.955167,1,173-04,4432,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,172.49991200728402,-4.000128248385158
77.673042,32.955167,1,173-04,4432,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,172.49991200728402,-4.000128248385158
70.3606,28.0199,1,173-12,4597,1.49,short,7.0,12.2,0.5,999.0,0.1501,0.9225,172.49992270609445,-12.000175763528658
70.3606,28.0199,1,173-12,4597,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,172.49992270609445,-12.000175763528658
70.3606,28.0199,1,173-12,4597,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,172.49992270609445,-12.000175763528658
88.17492,34.20578,1,176+04,4561,1.49,short,7.0,12.2,0.5,999.0,0.0701,0.8884,176.249937561045,3.9998871164862426
88.17492,34.20578,1,176+04,4561,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,176.249937561045,3.9998871164862426
88.17492,34.20578,1,176+04,4561,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,176.249937561045,3.9998871164862426
80.21058,29.90419,1,176-04,4562,1.49,short,7.0,12.2,0.5,999.0,0.0611,0.8912,176.24992416306142,-4.000118874506191
80.21058,29.90419,1,176-04,4562,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,176.24992416306142,-4.000118874506191
80.21058,29.90419,1,176-04,4562,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,176.24992416306142,-4.000118874506191
86.404833,28.936167,1,180+00,4154,1.49,short,7.0,12.2,0.5,999.0,0.0927,0.8608,179.99993837737048,-0.00012160345945243085
86.404833,28.936167,1,180+00,4154,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,179.99993837737048,-0.00012160345945243085
86.404833,28.936167,1,180+00,4154,1.49,long,12.8,13.3,0.5,999.0,0.0419,0.8184,179.99993837737048,-0.00012160345945243085
90.38625,30.961639,1,180+04,4156,1.49,short,7.0,12.2,0.5,999.0,0.1007,0.8857,179.99993987735948,3.999861684491279
90.38625,30.961639,1,180+04,4156,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,179.99993987735948,3.999861684491279
90.38625,30.961639,1,180+04,4156,1.49,long,12.8,13.3,0.5,999.0,0.0482,0.8329,179.99993987735948,3.999861684491279
94.534625,32.859917,1,180+08,4149,1.49,short,7.0,12.2,0.5,999.0,0.211,0.9038,179.9999435250389,7.99986595785912
94.534625,32.859917,1,180+08,4149,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,179.9999435250389,7.99986595785912
94.534625,32.859917,1,180+08,4149,1.49,long,12.8,13.3,0.5,999.0,0.0384,0.8616,179.9999435250389,7.99986595785912
105.6751,36.9459,1,180+18,4607,1.49,short,7.0,12.2,0.5,999.0,0.2081,0.936,179.9999645557875,17.99979397321859
105.6751,36.9459,1,180+18,4607,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,179.9999645557875,17.99979397321859
105.6751,36.9459,1,180+18,4607,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,179.9999645557875,17.99979397321859
107.35587,37.418936,1,180+19,4221,1.49,short,7.0,12.2,0.5,999.0,0.3573,0.711,180.02268629493312,19.419794529428007
107.35587,37.418936,1,180+19,4221,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,180.02268629493312,19.419794529428007
107.35587,37.418936,1,180+19,4221,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,180.02268629493312,19.419794529428007
120.44042,40.31622,1,180+30,4532,1.49,short,7.0,12.2,0.5,999.0,0.2551,0.9483,179.99994288777617,29.99986611364561
120.44042,40.31622,1,180+30,4532,1.49,medium,12.2,12.8,0.5,999.0,0.0922,0.9536,179.99994288777617,29.99986611364561
120.44042,40.31622,1,180+30,4532,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,179.99994288777617,29.99986611364561
82.580125,26.798139,1,180-04,4155,1.49,short,7.0,12.2,0.5,999.0,0.1195,0.8786,179.9999189777575,-4.0001357577837515
82.580125,26.798139,1,180-04,4155,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,179.9999189777575,-4.0001357577837515
82.580125,26.798139,1,180-04,4155,1.49,long,12.8,13.3,0.5,999.0,0.0437,0.8364,179.9999189777575,-4.0001357577837515
78.900309,24.561243,1,180-08,4122,1.49,short,7.0,12.2,0.5,999.0,0.0598,0.9043,180.00000870034776,-7.999997171870823
78.900309,24.561243,1,180-08,4122,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,180.00000870034776,-7.999997171870823
78.900309,24.561243,1,180-08,4122,1.49,long,12.8,13.3,0.5,999.0,0.0259,0.8687,180.00000870034776,-7.999997171870823
49.27237,1.12842,1,180-45,4480,1.49,short,7.0,12.2,0.5,999.0,0.3244,0.9447,179.99989701457994,-45.00012009836713
49.27237,1.12842,1,180-45,4480,1.49,medium,12.2,12.8,0.5,999.0,0.102,0.9613,179.99989701457994,-45.00012009836713
49.27237,1.12842,1,180-45,4480,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,179.99989701457994,-45.00012009836713
114.59579,37.385994,1,182+25,4222,1.49,short,7.0,12.2,0.5,999.0,0.5333,0.7005,181.97266777514466,24.879117244265046
114.59579,37.385994,1,182+25,4222,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,181.97266777514466,24.879117244265046
114.59579,37.385994,1,182+25,4222,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,181.97266777514466,24.879117244265046
92.46838,27.69047,1,184+04,4563,1.49,short,7.0,12.2,0.5,999.0,0.0716,0.8837,183.74993598990173,3.999861809505203
92.46838,27.69047,1,184+04,4563,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,183.74993598990173,3.999861809505203
92.46838,27.69047,1,184+04,4563,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,183.74993598990173,3.999861809505203
84.8068,23.6457,1,184-04,4564,1.49,short,7.0,12.2,0.5,999.0,0.0811,0.8942,183.74989333340946,-4.000108296459548
84.8068,23.6457,1,184-04,4564,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,183.74989333340946,-4.000108296459548
84.8068,23.6457,1,184-04,4564,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,183.74989333340946,-4.000108296459548
136.54617,37.299233,1,186+42,4206,1.49,short,7.0,12.2,0.5,999.0,0.2958,0.7815,185.87231708917167,41.98931104635582
136.54617,37.299233,1,186+42,4206,1.49,medium,12.2,12.8,0.5,999.0,0.1224,0.7979,185.87231708917167,41.98931104635582
136.54617,37.299233,1,186+42,4206,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,185.87231708917167,41.98931104635582
144.02367,37.275808,1,186+48,4223,1.49,short,7.0,12.2,0.3,999.0,0.3743,0.8073,186.31544297548413,47.92870411782133
144.02367,37.275808,1,186+48,4223,1.49,medium,12.2,12.8,0.3,999.0,0.0,1.0,186.31544297548413,47.92870411782133
144.02367,37.275808,1,186+48,4223,1.49,long,12.8,13.3,0.3,999.0,0.0,1.0,186.31544297548413,47.92870411782133
90.62533,22.46972,1,188+00,4322,1.49,short,7.0,12.2,0.5,999.0,0.1205,0.8862,187.49991890882166,-0.00013483523525730743
90.62533,22.46972,1,188+00,4322,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,187.49991890882166,-0.00013483523525730743
90.62533,22.46972,1,188+00,4322,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,187.49991890882166,-0.00013483523525730743
94.44533,24.39794,1,188+04,4565,1.49,short,7.0,12.2,0.5,999.0,0.0724,0.8839,187.49994173611992,3.9998661131888817
94.44533,24.39794,1,188+04,4565,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,187.49994173611992,3.9998661131888817
94.44533,24.39794,1,188+04,4565,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,187.49994173611992,3.9998661131888817
102.4377,27.9465,1,188+12,4602,1.49,short,7.0,12.2,0.5,999.0,0.156,0.9117,187.49994285915056,11.999777542830127
102.4377,27.9465,1,188+12,4602,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,187.49994285915056,11.999777542830127
102.4377,27.9465,1,188+12,4602,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,187.49994285915056,11.999777542830127
108.7612,30.2912,1,188+18,4608,1.49,short,7.0,12.2,0.5,999.0,0.2409,0.9346,187.4999638263086,17.999760301347496
108.7612,30.2912,1,188+18,4608,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,187.4999638263086,17.999760301347496
108.7612,30.2912,1,188+18,4608,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,187.4999638263086,17.999760301347496
86.91254,20.45406,1,188-04,4566,1.49,short,7.0,12.2,0.5,999.0,0.0717,0.8993,187.49992080414697,-4.000130136638655
86.91254,20.45406,1,188-04,4566,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,187.49992080414697,-4.000130136638655
86.91254,20.45406,1,188-04,4566,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,187.49992080414697,-4.000130136638655
79.7707,16.2028,1,188-12,4598,1.49,short,7.0,12.2,0.5,999.0,0.1624,0.9237,187.49991457802727,-12.000212647975701
79.7707,16.2028,1,188-12,4598,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,187.49991457802727,-12.000212647975701
79.7707,16.2028,1,188-12,4598,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,187.49991457802727,-12.000212647975701
158.829,34.6304,1,190+60,4505,1.49,short,7.0,12.2,0.5,999.0,0.8016,0.9442,189.99994186664483,59.99983810546295
158.829,34.6304,1,190+60,4505,1.49,medium,12.2,12.8,0.5,999.0,0.0848,0.9556,189.99994186664483,59.99983810546295
158.829,34.6304,1,190+60,4505,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,189.99994186664483,59.99983810546295
75.0688,9.9685,2,190-19,5281,0.8,short_blue,7.0,12.5,0.5,0.8,0.6288,0.9434,190.28907618950026,-19.253730186008063
75.0688,9.9685,2,190-19,5281,0.8,short_red,7.0,12.5,0.8,999.0,0.5366,0.9434,190.28907618950026,-19.253730186008063
75.0688,9.9685,2,190-19,5281,0.8,medium_blue,12.5,12.8,0.5,0.8,0.0,1.0,190.28907618950026,-19.253730186008063
75.0688,9.9685,2,190-19,5281,0.8,medium_red,12.5,12.8,0.8,999.0,0.0,1.0,190.28907618950026,-19.253730186008063
75.0688,9.9685,2,190-19,5281,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,190.28907618950026,-19.253730186008063
75.0688,9.9685,2,190-19,5281,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,190.28907618950026,-19.253730186008063
96.33763,21.08892,1,191+04,4567,1.49,short,7.0,12.2,0.5,999.0,0.0647,0.8997,191.24991850335772,3.9998710088508314
96.33763,21.08892,1,191+04,4567,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,191.24991850335772,3.9998710088508314
96.33763,21.08892,1,191+04,4567,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,191.24991850335772,3.9998710088508314
100.0678,23.1189,2,191+08,5107,1.49,short_blue,7.0,12.2,0.5,0.8,0.1764,0.9074,190.99996504240806,7.999947834366433
100.0678,23.1189,2,191+08,5107,1.49,short_red,7.0,12.2,0.8,999.0,0.7202,0.9074,190.99996504240806,7.999947834366433
100.0678,23.1189,2,191+08,5107,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,190.99996504240806,7.999947834366433
100.0678,23.1189,2,191+08,5107,1.49,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,190.99996504240806,7.999947834366433
100.0678,23.1189,2,191+08,5107,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,190.99996504240806,7.999947834366433
100.0678,23.1189,2,191+08,5107,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,190.99996504240806,7.999947834366433
104.0242,24.8318,2,191+12,5108,1.49,short_blue,7.0,12.2,0.5,0.8,0.3,0.9293,190.9999278679633,11.999967238394268
104.0242,24.8318,2,191+12,5108,1.49,short_red,7.0,12.2,0.8,999.0,0.8553,0.9293,190.9999278679633,11.999967238394268
104.0242,24.8318,2,191+12,5108,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,190.9999278679633,11.999967238394268
104.0242,24.8318,2,191+12,5108,1.49,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,190.9999278679633,11.999967238394268
104.0242,24.8318,2,191+12,5108,1.49,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,190.9999278679633,11.999967238394268
104.0242,24.8318,2,191+12,5108,1.49,long_red,12.8,13.3,0.8,999.0,0.0,1.0,190.9999278679633,11.999967238394268
88.9168,17.2295,1,191-04,4568,1.49,short,7.0,12.2,0.5,999.0,0.0753,0.8758,191.24998781428553,-4.000102651775964
88.9168,17.2295,1,191-04,4568,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,191.24998781428553,-4.000102651775964
88.9168,17.2295,1,191-04,4568,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,191.24998781428553,-4.000102651775964
85.196,15.4097,2,191-08,5086,1.49,short_blue,7.0,12.2,0.5,0.8,0.1533,0.912,190.999961891497,-8.000026865505964
85.196,15.4097,2,191-08,5086,1.49,short_red,7.0,12.2,0.8,999.0,0.7397,0.912,190.999961891497,-8.000026865505964
85.196,15.4097,2,191-08,5086,1.49,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,190.999961891497,-8.000026865505964
